code,name,description,material,size,fragm,cultlayer,image_file,group_key,is_mask,part_extracted,part_norm,name_norm,name_is_uncertain,name_is_missing,material_norm,material_is_missing,split
Нев11-Г0-006,Плитка,"Плитка бетонно-композитная напольная, орнаментированная","Основание - бетон, покрытие - композитный материал","21,7 х 21,7 х 2,6 см",Целый,Гориз.0,dataset\Нев11-Г0-006_orig.jpg,Нев11-Г0-006,False,,целый_предмет,Плитка,False,False,Прочее,False,train_inner
Нев11-Г02-009,Тарелка,Тарелки белоглиняной с изумрудной поливой и орнаментом венчика фр-т,Керамика,Д16 см,Фрагмент,Гориз.2,dataset\Нев11-Г02-009_orig.jpg,Нев11-Г02-009,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
Нев11-Г02-010,Тарелка,Тарелки белоглиняной с изумрудной поливой донца фр-т,Белоглиняная керамика,,Фрагмент,Гориз.2,dataset\Нев11-Г02-010_orig.jpg,Нев11-Г02-010,False,донце,донце,Тарелка,False,False,Керамика,False,train_inner
Нев11-Г02-021,Изразец,Изразца плоского красноглиняного с белой поливой  и отверстием для крепления фр-т,Керамика,"17+ х 7,4 + х 5,8 см",Фрагмент,Гориз.2,dataset\Нев11-Г02-021_orig.jpg,Нев11-Г02-021,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нев11-Г02-022,Изразец,Изразца плоского  красноглиняного с белой поливой фр-т,Керамика,,Фрагмент,Гориз.2,dataset\Нев11-Г02-022_orig.jpg,Нев11-Г02-022,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нев11-Г02-023,Изразец,Изразца плоского красноглиняного с белой поливой фр-т,Керамика,"25,8+ х 10,5 х5,8 см",Фрагмент,Гориз.2,dataset\Нев11-Г02-023_orig.jpg,Нев11-Г02-023,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нев11-Г02-033,Тарелка,Тарелки красноглиняной с белой поливой и полихромной росписью донца фр-ты,Керамика,,Фрагмент,Гориз.2,dataset\Нев11-Г02-033_orig.jpg,Нев11-Г02-033,False,донце,донце,Тарелка,False,False,Керамика,False,train_inner
Нев11-Г03-037,Изразец,Изразца рельефного красноглиняного с белой поливой и коричневой росписью фр-т,Керамика,"высота 5,5+ см",Фрагмент,Гориз.3,dataset\Нев11-Г03-037_orig.jpg,Нев11-Г03-037,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нев11-Г03-038,Изразец,Изразца плоского красноглиняного с белой поливой фр-т,Керамика,,Фрагмент,Гориз.3,dataset\Нев11-Г03-038_orig.jpg,Нев11-Г03-038,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нев11-Г03-044,Изразец,Изразца красноглиняного румпы фр-т,Керамика,,Фрагмент,Гориз.3,dataset\Нев11-Г03-044_orig.jpg,Нев11-Г03-044,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нев11-Г03-181,Изразец,Изразца красноглиняного с белой (потемневшей) поливой фр-ты,Керамика,,Фрагмент,Гориз.3,dataset\Нев11-Г03-181_orig.jpg,Нев11-Г03-181,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Нев11-Г04-185,Тарелка,Тарелки красноглиняной с прозрачной поливой и следами росписи венчика фр-ты,Керамика,Д22 см,Фрагмент,Гориз.4,dataset\Нев11-Г04-185_orig.jpg,Нев11-Г04-185,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
Нев11-Г04-187,Тарелка,Тарелки красноглиняной с прозрачной поливой и следами росписи профиля фр-т,Керамика,Д21 см,Фрагмент,Гориз.4,dataset\Нев11-Г04-187_orig.jpg,Нев11-Г04-187,False,профиль,профиль,Тарелка,False,False,Керамика,False,train_inner
Нев11-Г04-197,Тарелка,Тарелки красноглиняной с серебристой поливой венчика фр-т,Керамика,,Фрагмент,Гориз.4,dataset\Нев11-Г04-197_orig.jpg,Нев11-Г04-197,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
Нев11-Г05-055,Крышка,Крышки с ручкой красноглиняной фр-т,Керамика,,Фрагмент,Гориз.5,dataset\Нев11-Г05-055_orig.jpg,Нев11-Г05-055,False,ручка,ручка,Крышка,False,False,Керамика,False,train_inner
Нев11-Г05-056,Крышка,Крышки красноглиняной фр-т,Керамика,Д27 см,Фрагмент,Гориз.5,dataset\Нев11-Г05-056_orig.jpg,Нев11-Г05-056,False,крышка,крышка,Крышка,False,False,Керамика,False,train_inner
Нев11-Г05-228,Тарелка,Тарелки фаянсовой края фр-ты,Фаянс,,Фрагмент,Гориз.5,dataset\Нев11-Г05-228_orig.jpg,Нев11-Г05-228,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Фаянс,False,train_inner
Нев11-Г05-235,Изразец,Изразца красноглиняного плоского с белой поливой и серой росписью фр-т,Керамика,,Фрагмент,Гориз.5,dataset\Нев11-Г05-235_orig.jpg,Нев11-Г05-235,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
БП12-Г01-0732,Миска,Миски (?) красноглиняной орнаментированной с клеймом профиль,Красноглиняная керамика,"Д11-9,5; высота 2,7 см",Фрагмент,Горизонт 1/ темная гумусированная супесь с включением щепы и кирпичной крошки,dataset\БП12-Г01-0732_orig.jpg,БП12-Г01-0732,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
БП12-Г01-0767,Крышка,Сосуда фарфорового крышка,Фарфор,Д7 см,Целый,Горизонт 1/ Темная гумусированная супесь с включением щепы и кирпичной крошки,dataset\БП12-Г01-0767_orig.jpg,БП12-Г01-0767,False,крышка,целый_предмет,Крышка,False,False,Фарфор,False,train_inner
БП12-Г01-0774,Крышка,Сосуда красноглиняного с белой поливой по слою белого ангоба внутри и коричневой снаружи крышки фр-т,Красноглиняная керамика,Д15 см,Фрагмент,Горизонт 1/ Темная гумусированная супесь с включением щепы и кирпичной крошки,dataset\БП12-Г01-0774_orig.jpg,БП12-Г01-0774,False,крышка,крышка,Крышка,False,False,Керамика,False,train_inner
БП12-Г01-0783,Крышка,Сосуда фаянсового крышки с полихромной росписью фр-т,Фаянс,"6,7х3,8х2 см",Фрагмент,Горизонт 1/ Темная гумусированная супесь с включением щепы и кирпичной крошки,dataset\БП12-Г01-0783_orig.jpg,БП12-Г01-0783,False,крышка,крышка,Крышка,False,False,Фаянс,False,train_inner
БП12-Г01-0784,Блюдце,Блюдца фаянсового с полихромной с росписью профиль,Фаянс,Д14-11 см,Фрагмент,Горизонт 1/ Темная гумусированная супесь с включением щепы и кирпичной крошки,dataset\БП12-Г01-0784_orig.jpg,БП12-Г01-0784,False,профиль,профиль,Блюдце,False,False,Фаянс,False,train_inner
